1747087549.452804,total,18362452.00,18377768.00,36740220.00,18377769,18362452,6379.00,6389.00,12768.00,6389,6379,0.00,0.00,0,0,146899616.00,147022144.00,293921760.00,147022152,146899616
1747087550.452983,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1747087550.453001,ens160,10596.00,11283.00,21879.00,11283,10596,39.00,49.00,88.00,49,39,0.00,0.00,0,0,84768.00,90264.00,175032.00,90264,84768
1747087550.453008,s1-eth1,6054354.00,66594.00,6120948.00,66594,6054354,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0,48434832.00,532752.00,48967584.00,532752,48434832
1747087550.453013,s2-eth1,6048496.00,66594.00,6115090.00,66594,6048496,1100.00,1009.00,2109.00,1009,1100,0.00,0.00,0,0,48387968.00,532752.00,48920720.00,532752,48387968
1747087550.453018,s1-eth2,66594.00,6048496.00,6115090.00,6048496,66594,1009.00,1100.00,2109.00,1100,1009,0.00,0.00,0,0,532752.00,48387968.00,48920720.00,48387968,532752
1747087550.453023,s3-eth1,6055868.00,66660.00,6122528.00,66660,6055868,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0,48446944.00,533280.00,48980224.00,533280,48446944
1747087550.453033,s2-eth2,66660.00,6055868.00,6122528.00,6055868,66660,1010.00,1102.00,2112.00,1102,1010,0.00,0.00,0,0,533280.00,48446944.00,48980224.00,48446944,533280
1747087550.453038,s3-eth2,66594.00,6050010.00,6116604.00,6050010,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0,532752.00,48400080.00,48932832.00,48400080,532752
1747087550.453051,total,18369162.00,18365504.00,36734668.00,18365505,18369162,6370.00,6380.00,12750.00,6380,6370,0.00,0.00,0,0,146953296.00,146924032.00,293877344.00,146924040,146953296
1747087551.453265,lo,2472.00,2472.00,4944.00,2472,2472,18.00,18.00,36.00,18,18,0.00,0.00,0,0,19776.00,19776.00,39552.00,19776,19776
1747087551.453287,ens160,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0,0.00,0.00,0.00,0,0
1747087551.453293,s1-eth1,6050331.00,66594.00,6116925.00,66594,6050331,1104.00,1009.00,2113.00,1009,1104,0.00,0.00,0,0,48402648.00,532752.00,48935400.00,532752,48402648
